Nº do cliente;Safra;Estado;Renda Mensal;Endividamento;Quantidade de Cheques sem Fundo;Quantidade de Restritivos;Valor dos Restritivos;Quantidade de Protestos;Valor dos Protestos;Modelo Score 1;Modelo Score 2;Modelo Score 3;Modelo Score 4;Performance 30D3M EVER;Performance 60D6M EVER;Performance 60D9M EVER;Performance 90D9M EVER;Performance 90D12M EVER
861666413;2020-09-01 00:00:00 UTC;SC;1279;Até 25%;0;0;0;0;0;392;650;522;536;BOM;BOM;BOM;BOM;
750718456;2020-08-01 00:00:00 UTC;PR;3492;Até 25%;0;1;148;0;0;114;275;227;710;MAU;MAU;MAU;MAU;
949474840;2020-05-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;446;614;663;690;BOM;BOM;BOM;BOM;BOM
7574182;2020-10-01 00:00:00 UTC;MS;1173;Até 25%;0;0;0;0;0;620;619;695;690;BOM;BOM;;;
664615047;2020-07-01 00:00:00 UTC;MS;3366;Até 25%;0;0;0;0;0;608;695;624;767;BOM;BOM;BOM;BOM;
1178556187;2020-07-01 00:00:00 UTC;TO;4143;Até 25%;1;4;1258;2;12000;326;242;321;739;BOM;BOM;MAU;MAU;
442353772;2020-08-01 00:00:00 UTC;SP;3367;Até 25%;0;0;0;0;0;578;703;661;729;BOM;BOM;BOM;BOM;
689946743;2020-07-01 00:00:00 UTC;SC;1082;Até 25%;0;0;0;0;0;473;658;506;631;BOM;BOM;BOM;BOM;
243110240;2020-05-01 00:00:00 UTC;SP;1371;Até 25%;0;0;0;0;0;934;718;891;801;BOM;BOM;MAU;BOM;MAU
571447992;2020-05-01 00:00:00 UTC;GO;3367;Até 25%;0;0;0;0;0;423;596;319;691;BOM;BOM;BOM;BOM;BOM
55314686;2020-06-01 00:00:00 UTC;TO;4274;Até 25%;0;0;0;0;0;467;601;370;553;BOM;BOM;BOM;BOM;BOM
842911215;2020-07-01 00:00:00 UTC;TO;4414;Até 25%;0;0;0;0;0;892;681;837;965;BOM;BOM;BOM;BOM;
793587480;2020-05-01 00:00:00 UTC;RS;3366;Até 25%;0;0;0;0;0;823;675;750;852;BOM;BOM;BOM;BOM;BOM
485466370;2020-06-01 00:00:00 UTC;BA;1124;Até 25%;0;0;0;0;0;646;658;551;789;BOM;BOM;BOM;BOM;BOM
1078325486;2020-07-01 00:00:00 UTC;MG;3367;Até 25%;0;0;0;0;0;762;724;818;795;BOM;MAU;MAU;MAU;
882370203;2020-06-01 00:00:00 UTC;SP;1126;Até 25%;0;0;0;0;0;611;663;624;673;BOM;BOM;BOM;BOM;BOM
938392223;2020-08-01 00:00:00 UTC;SC;1302;Até 25%;0;1;190;0;0;121;222;227;561;MAU;MAU;MAU;MAU;
181607805;2020-06-01 00:00:00 UTC;RS;1225;26 a 50%;0;1;393;0;0;144;526;219;580;BOM;BOM;BOM;BOM;BOM
688972447;2020-07-01 00:00:00 UTC;TO;4541;Até 25%;0;0;0;0;0;944;723;899;934;BOM;BOM;BOM;BOM;
685440624;2020-09-01 00:00:00 UTC;SC;1453;76 a 100%;0;2;1315;0;0;220;264;352;794;BOM;MAU;MAU;MAU;
726848204;2020-09-01 00:00:00 UTC;SC;1164;Até 25%;0;0;0;0;0;551;667;709;673;BOM;BOM;BOM;BOM;
687632790;2020-05-01 00:00:00 UTC;GO;3370;Até 25%;0;0;0;0;0;797;730;804;858;BOM;BOM;BOM;BOM;BOM
29982990;2020-07-01 00:00:00 UTC;TO;2407;Até 25%;0;0;0;0;0;528;634;395;759;BOM;MAU;MAU;MAU;
392299315;2020-08-01 00:00:00 UTC;MS;3366;Até 25%;0;0;0;0;0;814;709;833;807;BOM;BOM;BOM;BOM;
1005131499;2020-08-01 00:00:00 UTC;BA;1545;Até 25%;0;0;0;0;0;560;638;386;604;BOM;BOM;BOM;BOM;
626861077;2020-05-01 00:00:00 UTC;MS;1200;Até 25%;0;0;0;0;0;832;665;725;728;BOM;BOM;BOM;BOM;BOM
952641302;2020-05-01 00:00:00 UTC;MS;4019;Até 25%;0;0;0;0;0;645;671;659;814;BOM;BOM;BOM;BOM;BOM
176979899;2020-10-01 00:00:00 UTC;MG;3367;Acima de 100%;0;1;906;0;0;13;225;211;608;BOM;MAU;;;
476454132;2020-08-01 00:00:00 UTC;RJ;1200;Até 25%;0;0;0;0;0;475;626;373;642;BOM;BOM;BOM;BOM;
1015726968;2020-08-01 00:00:00 UTC;SP;1197;Até 25%;0;0;0;2;210;271;599;608;685;MAU;MAU;MAU;MAU;
742436940;2020-05-01 00:00:00 UTC;MS;1350;Até 25%;0;0;0;0;0;773;727;794;802;BOM;BOM;BOM;BOM;BOM
714060569;2020-06-01 00:00:00 UTC;GO;2522;26 a 50%;0;0;0;4;117049;218;234;290;722;BOM;MAU;MAU;BOM;BOM
949961988;2020-06-01 00:00:00 UTC;MG;3310;Até 25%;0;0;0;0;0;999;740;884;936;BOM;BOM;BOM;BOM;BOM
288536791;2020-09-01 00:00:00 UTC;MS;1285;Até 25%;2;0;0;0;0;216;444;519;651;BOM;BOM;BOM;BOM;
927309606;2020-10-01 00:00:00 UTC;SP;1385;Até 25%;0;0;0;0;0;841;736;847;769;BOM;BOM;;;
404599802;2020-06-01 00:00:00 UTC;SC;1316;Até 25%;0;0;0;0;0;473;666;577;688;BOM;BOM;BOM;BOM;BOM
527970033;2020-05-01 00:00:00 UTC;RS;2518;Até 25%;0;0;0;0;0;718;594;357;708;BOM;BOM;BOM;BOM;BOM
1025104567;2020-05-01 00:00:00 UTC;PR;4538;Até 25%;0;0;0;0;0;864;688;813;882;BOM;BOM;BOM;BOM;BOM
218631053;2020-07-01 00:00:00 UTC;MS;1202;Até 25%;0;0;0;0;0;619;661;577;575;BOM;BOM;BOM;BOM;
538200141;2020-10-01 00:00:00 UTC;SC;1343;Acima de 100%;0;1;8668;9;1753;258;229;321;691;BOM;BOM;;;
929988920;2020-08-01 00:00:00 UTC;BA;2391;Até 25%;0;0;0;0;0;642;622;586;711;BOM;BOM;BOM;BOM;
98549071;2020-07-01 00:00:00 UTC;MG;2518;Acima de 100%;1;1;47730;0;0;162;152;274;660;BOM;BOM;BOM;BOM;
1043616191;2020-09-01 00:00:00 UTC;SC;1238;Até 25%;0;0;0;0;0;693;691;817;821;BOM;BOM;BOM;BOM;
364410092;2020-08-01 00:00:00 UTC;GO;3365;Até 25%;0;0;0;0;0;697;676;702;790;BOM;BOM;MAU;BOM;
1076864042;2020-08-01 00:00:00 UTC;SC;3366;Até 25%;0;0;0;0;0;502;610;444;672;BOM;BOM;BOM;BOM;
356006789;2020-09-01 00:00:00 UTC;RJ;3368;Até 25%;0;0;0;0;0;445;560;270;612;BOM;MAU;MAU;MAU;
779338401;2020-07-01 00:00:00 UTC;RJ;1324;Até 25%;0;0;0;0;0;818;713;804;749;BOM;BOM;BOM;BOM;
666807213;2020-08-01 00:00:00 UTC;PR;1379;Acima de 100%;0;1;1984;0;0;198;255;243;641;BOM;BOM;BOM;BOM;
75287754;2020-09-01 00:00:00 UTC;MG;1104;Até 25%;0;0;0;0;0;495;606;443;661;BOM;BOM;BOM;BOM;
973101518;2020-07-01 00:00:00 UTC;PR;1283;Até 25%;0;1;188;0;0;183;225;297;580;BOM;BOM;BOM;BOM;
749013438;2020-05-01 00:00:00 UTC;SC;4017;Acima de 100%;0;1;1950;0;0;207;249;352;733;BOM;BOM;BOM;BOM;BOM
1031437491;2020-05-01 00:00:00 UTC;MS;2124;Até 25%;0;0;0;0;0;856;730;880;909;BOM;BOM;BOM;BOM;BOM
997337131;2020-06-01 00:00:00 UTC;PR;4278;Até 25%;0;0;0;0;0;894;729;848;886;BOM;BOM;BOM;BOM;BOM
256872171;2020-07-01 00:00:00 UTC;GO;3365;Até 25%;0;0;0;0;0;652;688;717;717;BOM;BOM;BOM;BOM;
975050110;2020-09-01 00:00:00 UTC;SC;1159;Até 25%;0;0;0;0;0;757;661;755;725;BOM;BOM;BOM;BOM;
1047635162;2020-10-01 00:00:00 UTC;SP;4302;Até 25%;0;0;0;0;0;705;683;797;723;BOM;BOM;;;
127534377;2020-07-01 00:00:00 UTC;MS;3492;Até 25%;0;0;0;0;0;638;700;620;807;BOM;BOM;BOM;BOM;
763993239;2020-10-01 00:00:00 UTC;RJ;2391;Até 25%;0;0;0;0;0;535;577;444;616;MAU;MAU;;;
227277930;2020-10-01 00:00:00 UTC;MG;2844;Até 25%;0;0;0;0;0;896;754;864;891;BOM;BOM;;;
765941831;2020-07-01 00:00:00 UTC;MS;1777;Até 25%;0;0;0;0;0;729;680;715;794;BOM;BOM;BOM;BOM;
1087459511;2020-09-01 00:00:00 UTC;MS;4279;Até 25%;0;0;0;1;283;352;619;556;660;BOM;MAU;MAU;MAU;
179050278;2020-08-01 00:00:00 UTC;SP;1047;26 a 50%;0;1;268;0;0;2;259;156;468;BOM;BOM;BOM;BOM;
1127771008;2020-08-01 00:00:00 UTC;MG;1169;Acima de 100%;0;1;25865;0;0;251;236;305;712;BOM;BOM;BOM;BOM;
104881995;2020-09-01 00:00:00 UTC;RJ;3560;Até 25%;0;0;0;0;0;795;667;726;828;BOM;BOM;BOM;BOM;
756929593;2020-10-01 00:00:00 UTC;TO;2908;Acima de 100%;0;5;3322;0;0;90;210;274;507;MAU;MAU;;;
41065607;2020-05-01 00:00:00 UTC;SP;1485;Até 25%;0;0;0;0;0;458;642;629;712;BOM;MAU;MAU;MAU;MAU
658403910;2020-07-01 00:00:00 UTC;SC;4283;Até 25%;0;0;0;0;0;739;687;692;818;BOM;BOM;BOM;BOM;
582408822;2020-08-01 00:00:00 UTC;SP;1446;Até 25%;0;0;0;0;0;578;657;613;711;BOM;BOM;BOM;BOM;
924995653;2020-09-01 00:00:00 UTC;RJ;1203;Até 25%;0;0;0;0;0;473;697;600;631;BOM;BOM;BOM;BOM;
852410601;2020-06-01 00:00:00 UTC;MG;3367;Acima de 100%;0;2;5373;0;0;70;249;227;547;BOM;BOM;BOM;BOM;BOM
649148098;2020-08-01 00:00:00 UTC;MG;3365;Até 25%;0;0;0;0;0;766;702;823;742;BOM;BOM;BOM;BOM;
802477931;2020-05-01 00:00:00 UTC;BA;4404;Até 25%;0;0;0;0;0;887;700;890;872;BOM;BOM;BOM;BOM;BOM
640866582;2020-06-01 00:00:00 UTC;MS;2653;Até 25%;0;0;0;0;0;633;707;821;781;BOM;BOM;BOM;BOM;BOM
1020111300;2020-07-01 00:00:00 UTC;GO;4277;Até 25%;0;0;0;0;0;585;636;468;685;BOM;BOM;BOM;BOM;
576197685;2020-09-01 00:00:00 UTC;RJ;1472;Acima de 100%;0;18;6278;0;0;130;197;305;522;BOM;MAU;MAU;MAU;
1025469928;2020-10-01 00:00:00 UTC;SC;1496;Até 25%;0;0;0;0;0;763;647;641;730;BOM;BOM;;;
73460949;2020-05-01 00:00:00 UTC;MG;3492;Até 25%;0;1;107;0;0;185;572;250;664;BOM;BOM;BOM;BOM;BOM
834751486;2020-09-01 00:00:00 UTC;MG;1200;Até 25%;0;0;0;0;0;652;680;708;728;BOM;BOM;BOM;BOM;
1066755721;2020-06-01 00:00:00 UTC;PR;1228;Até 25%;0;0;0;0;0;606;691;438;643;BOM;BOM;BOM;BOM;BOM
843641937;2020-09-01 00:00:00 UTC;MG;1217;Até 25%;0;0;0;5;3092;204;642;660;657;BOM;BOM;BOM;BOM;
41187394;2020-09-01 00:00:00 UTC;RS;1044;Até 25%;0;0;0;0;0;556;692;719;747;BOM;BOM;BOM;BOM;
891504228;2020-09-01 00:00:00 UTC;RJ;3492;Acima de 100%;0;3;9598;0;0;118;494;227;622;BOM;BOM;BOM;BOM;
757782102;2020-10-01 00:00:00 UTC;MS;1485;Até 25%;0;0;0;0;0;688;676;595;731;BOM;BOM;;;
225329338;2020-05-01 00:00:00 UTC;RS;1097;Até 25%;0;0;0;0;0;793;703;773;831;BOM;BOM;BOM;BOM;BOM
482421695;2020-07-01 00:00:00 UTC;SC;3492;Até 25%;0;0;0;0;0;858;682;766;760;BOM;BOM;BOM;BOM;
195613310;2020-06-01 00:00:00 UTC;GO;3367;Até 25%;0;0;0;0;0;537;680;585;830;BOM;BOM;BOM;BOM;BOM
78088855;2020-09-01 00:00:00 UTC;SP;1130;Até 25%;0;0;0;0;0;614;681;585;755;BOM;BOM;BOM;BOM;
822694573;2020-07-01 00:00:00 UTC;SP;3368;Até 25%;0;0;0;0;0;738;664;655;800;MAU;BOM;BOM;BOM;
871652947;2020-09-01 00:00:00 UTC;BA;2518;Acima de 100%;0;12;78831;0;0;151;255;235;615;BOM;BOM;MAU;BOM;
684953476;2020-08-01 00:00:00 UTC;BA;2518;Até 25%;0;0;0;0;0;574;623;587;719;BOM;BOM;BOM;BOM;
1031315704;2020-07-01 00:00:00 UTC;SP;3492;26 a 50%;0;1;228;0;0;2;223;141;677;BOM;BOM;BOM;BOM;
1089529890;2020-06-01 00:00:00 UTC;SP;1507;Até 25%;0;0;0;0;0;497;683;548;682;BOM;BOM;BOM;BOM;BOM
517983499;2020-06-01 00:00:00 UTC;GO;4278;Acima de 100%;0;2;29812;1;2048;267;264;297;670;BOM;BOM;BOM;BOM;BOM
429444350;2020-05-01 00:00:00 UTC;RJ;3053;Até 25%;0;0;0;1;848;298;690;692;784;MAU;BOM;BOM;BOM;BOM
231296901;2020-09-01 00:00:00 UTC;GO;3492;Até 25%;0;0;0;0;0;680;698;667;740;BOM;BOM;BOM;BOM;
730501814;2020-10-01 00:00:00 UTC;SP;3753;Até 25%;0;0;0;0;0;558;611;535;691;BOM;BOM;;;
25598658;2020-08-01 00:00:00 UTC;RJ;3303;Acima de 100%;14;10;20953;5;2409;242;96;274;653;BOM;BOM;BOM;BOM;
401067979;2020-06-01 00:00:00 UTC;PR;4278;Até 25%;0;0;0;0;0;857;690;843;836;BOM;BOM;BOM;BOM;BOM
512746658;2020-07-01 00:00:00 UTC;BA;1324;Até 25%;0;0;0;0;0;289;608;287;500;BOM;BOM;MAU;BOM;
752667048;2020-08-01 00:00:00 UTC;GO;3366;Até 25%;0;0;0;0;0;861;719;835;764;BOM;BOM;BOM;BOM;
1098542128;2020-08-01 00:00:00 UTC;RS;4274;Até 25%;0;0;0;0;0;590;625;421;718;MAU;MAU;MAU;MAU;
338347674;2020-06-01 00:00:00 UTC;SC;3365;Até 25%;0;0;0;0;0;433;661;486;646;BOM;BOM;BOM;BOM;BOM
1128136369;2020-07-01 00:00:00 UTC;GO;1360;Até 25%;0;0;0;0;0;433;663;655;633;BOM;BOM;BOM;BOM;
366236897;2020-06-01 00:00:00 UTC;BA;1367;Até 25%;0;0;0;0;0;1;1;1;561;BOM;BOM;BOM;BOM;BOM
1079665143;2020-06-01 00:00:00 UTC;MS;1499;Até 25%;0;0;0;0;0;511;650;719;613;BOM;BOM;BOM;BOM;BOM
22797557;2020-07-01 00:00:00 UTC;SP;1457;26 a 50%;0;2;266;0;0;2;210;203;411;BOM;BOM;BOM;BOM;
353205688;2020-09-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;672;680;708;810;BOM;BOM;BOM;BOM;
467807255;2020-05-01 00:00:00 UTC;RS;1122;Até 25%;0;0;0;0;0;743;673;650;798;BOM;BOM;BOM;BOM;BOM
1086119854;2020-05-01 00:00:00 UTC;PR;3366;Até 25%;0;0;0;0;0;723;626;625;790;BOM;MAU;MAU;MAU;MAU
115842825;2020-08-01 00:00:00 UTC;BA;1224;Até 25%;1;0;0;0;0;285;526;607;703;BOM;BOM;MAU;MAU;
862031774;2020-06-01 00:00:00 UTC;TO;3565;Acima de 100%;0;1;8942;0;0;269;218;297;706;BOM;BOM;MAU;BOM;MAU
625886781;2020-10-01 00:00:00 UTC;BA;3367;Acima de 100%;0;2;3025;0;0;7;235;227;544;BOM;BOM;;;
923290635;2020-08-01 00:00:00 UTC;RJ;2518;Até 25%;0;1;268;0;0;162;219;250;439;MAU;MAU;MAU;MAU;
509701983;2020-06-01 00:00:00 UTC;RJ;1482;26 a 50%;0;4;739;0;0;117;214;297;496;BOM;BOM;BOM;BOM;BOM
504830503;2020-06-01 00:00:00 UTC;PR;1194;Até 25%;0;0;0;0;0;685;710;695;786;BOM;BOM;BOM;BOM;BOM
815509140;2020-07-01 00:00:00 UTC;GO;3492;Até 25%;0;0;0;0;0;687;599;507;713;BOM;BOM;BOM;BOM;
773736199;2020-06-01 00:00:00 UTC;BA;2518;Até 25%;0;0;0;0;0;478;623;493;719;BOM;BOM;BOM;BOM;BOM
721367789;2020-07-01 00:00:00 UTC;RS;1164;Até 25%;0;2;315;0;0;66;219;235;631;BOM;BOM;BOM;BOM;
1148353011;2020-10-01 00:00:00 UTC;RS;4404;Acima de 100%;0;2;1799;0;0;66;206;274;538;BOM;BOM;;;
672165841;2020-10-01 00:00:00 UTC;RJ;1164;Acima de 100%;0;1;843;0;0;42;240;235;519;BOM;BOM;;;
570595483;2020-08-01 00:00:00 UTC;SP;4404;Até 25%;0;0;0;0;0;929;690;816;770;BOM;BOM;BOM;BOM;
711503042;2020-06-01 00:00:00 UTC;MG;4404;Até 25%;0;1;159;0;0;250;258;313;656;BOM;BOM;BOM;BOM;BOM
614317016;2020-08-01 00:00:00 UTC;BA;1044;76 a 100%;0;2;762;0;0;24;213;211;486;BOM;MAU;MAU;MAU;
8913839;2020-06-01 00:00:00 UTC;SC;3169;Até 25%;1;1;249;0;0;201;186;274;654;MAU;MAU;MAU;MAU;MAU
834873273;2020-07-01 00:00:00 UTC;RS;1127;Até 25%;0;0;0;0;0;451;668;432;640;BOM;BOM;BOM;BOM;
212298129;2020-06-01 00:00:00 UTC;RJ;1430;Até 25%;0;0;0;0;0;799;678;704;713;BOM;BOM;BOM;BOM;BOM
385479243;2020-07-01 00:00:00 UTC;GO;3492;Até 25%;0;0;0;0;0;403;593;268;667;BOM;BOM;BOM;BOM;
1059570288;2020-10-01 00:00:00 UTC;SC;1154;Até 25%;0;0;0;0;0;778;769;854;856;BOM;BOM;;;
1117053752;2020-06-01 00:00:00 UTC;TO;2393;Até 25%;0;0;0;0;0;575;691;624;817;BOM;BOM;BOM;BOM;BOM
984305922;2020-05-01 00:00:00 UTC;RS;1209;Até 25%;0;0;0;0;0;748;685;769;704;BOM;BOM;BOM;BOM;BOM
888946701;2020-07-01 00:00:00 UTC;RJ;3492;Até 25%;0;0;0;0;0;477;644;486;696;BOM;BOM;BOM;BOM;
15855698;2020-08-01 00:00:00 UTC;GO;1306;Acima de 100%;0;3;1797;0;0;174;221;258;610;BOM;BOM;BOM;BOM;
655481022;2020-05-01 00:00:00 UTC;MS;4013;Até 25%;0;0;0;0;0;360;611;318;637;BOM;BOM;BOM;BOM;BOM
311432747;2020-09-01 00:00:00 UTC;SC;3365;Até 25%;0;0;0;0;0;730;684;779;805;BOM;BOM;BOM;BOM;
388889279;2020-07-01 00:00:00 UTC;BA;1354;Até 25%;0;1;102;0;0;211;259;274;605;BOM;BOM;BOM;BOM;
1170031097;2020-08-01 00:00:00 UTC;RS;1430;Até 25%;0;0;0;1;2362;210;663;570;576;BOM;BOM;BOM;BOM;
144462770;2020-07-01 00:00:00 UTC;RJ;1166;Até 25%;0;0;0;0;0;612;669;535;695;BOM;BOM;BOM;BOM;
958365291;2020-09-01 00:00:00 UTC;MS;1380;Até 25%;0;0;0;0;0;459;640;449;642;BOM;BOM;MAU;MAU;
241405222;2020-09-01 00:00:00 UTC;SP;1164;Até 25%;0;0;0;0;0;784;680;638;704;BOM;BOM;BOM;BOM;
707727645;2020-09-01 00:00:00 UTC;PR;3365;Até 25%;0;0;0;0;0;693;701;668;808;BOM;BOM;BOM;BOM;
357590020;2020-07-01 00:00:00 UTC;MG;1087;Até 25%;0;0;0;0;0;633;674;683;624;BOM;BOM;BOM;BOM;
195735097;2020-08-01 00:00:00 UTC;PR;3366;Até 25%;0;0;0;0;0;522;639;547;675;BOM;BOM;BOM;BOM;
148359954;2020-08-01 00:00:00 UTC;MG;1141;Acima de 100%;0;2;17311;0;0;201;227;250;663;BOM;BOM;BOM;BOM;
900151105;2020-10-01 00:00:00 UTC;RJ;2100;Acima de 100%;0;5;32275;0;0;207;227;258;791;MAU;MAU;;;
774223347;2020-05-01 00:00:00 UTC;MS;1439;51 a 75%;0;5;1560;0;0;137;230;313;602;MAU;BOM;BOM;BOM;BOM
240674500;2020-06-01 00:00:00 UTC;SP;3337;Até 25%;0;0;0;0;0;913;755;860;953;BOM;BOM;BOM;BOM;BOM
720028132;2020-10-01 00:00:00 UTC;BA;2393;Acima de 100%;0;3;3118;0;0;44;229;235;554;MAU;BOM;;;
1068582526;2020-08-01 00:00:00 UTC;PR;1452;Até 25%;0;0;0;1;1207;347;651;686;733;BOM;BOM;BOM;BOM;
502029402;2020-10-01 00:00:00 UTC;PR;3369;Acima de 100%;0;2;2706;0;0;2;210;203;495;MAU;MAU;;;
1135078228;2020-06-01 00:00:00 UTC;TO;1286;Até 25%;0;0;0;0;0;914;711;848;800;BOM;BOM;BOM;BOM;BOM
880543398;2020-09-01 00:00:00 UTC;MS;3366;Até 25%;0;0;0;0;0;699;681;741;804;BOM;BOM;BOM;BOM;
625034272;2020-08-01 00:00:00 UTC;GO;2518;Até 25%;0;0;0;0;0;711;674;841;734;BOM;BOM;BOM;BOM;
844616233;2020-09-01 00:00:00 UTC;GO;3366;Acima de 100%;0;2;1173;0;0;144;239;211;553;BOM;BOM;BOM;BOM;
651340264;2020-06-01 00:00:00 UTC;PR;10836;Até 25%;0;0;0;0;0;726;639;664;685;MAU;MAU;MAU;BOM;BOM
388767492;2020-05-01 00:00:00 UTC;RS;3492;Até 25%;0;0;0;0;0;468;658;635;732;BOM;BOM;BOM;BOM;BOM
156641470;2020-09-01 00:00:00 UTC;SP;2394;Acima de 100%;0;3;1263;0;0;2;222;266;671;BOM;BOM;BOM;BOM;
287197134;2020-06-01 00:00:00 UTC;SC;1301;Até 25%;0;0;0;0;0;576;638;585;706;BOM;BOM;BOM;BOM;BOM
1197067811;2020-06-01 00:00:00 UTC;SC;4538;Até 25%;0;0;0;2;1157;293;702;810;733;BOM;BOM;BOM;BOM;BOM
607009796;2020-09-01 00:00:00 UTC;GO;4278;Até 25%;0;0;0;0;0;858;666;794;728;BOM;BOM;BOM;BOM;
686780281;2020-08-01 00:00:00 UTC;BA;4404;Acima de 100%;0;11;21764;0;0;121;152;274;672;BOM;BOM;BOM;BOM;
1177703678;2020-08-01 00:00:00 UTC;TO;1043;Até 25%;0;0;0;0;0;888;700;834;822;BOM;BOM;BOM;BOM;
137764485;2020-07-01 00:00:00 UTC;GO;3365;Até 25%;0;0;0;3;1284;345;691;750;768;BOM;BOM;BOM;BOM;
361608991;2020-10-01 00:00:00 UTC;MG;3366;26 a 50%;0;1;354;0;0;39;238;196;568;BOM;BOM;;;
1026931372;2020-06-01 00:00:00 UTC;PR;1460;Até 25%;0;1;106;0;0;87;275;203;523;MAU;MAU;MAU;MAU;MAU
41674542;2020-07-01 00:00:00 UTC;MG;4284;Acima de 100%;0;1;2514;0;0;298;270;345;746;BOM;BOM;BOM;BOM;
649635246;2020-08-01 00:00:00 UTC;RJ;3492;Até 25%;0;1;210;0;0;25;212;211;629;BOM;BOM;BOM;BOM;
367698341;2020-06-01 00:00:00 UTC;GO;1197;Até 25%;0;1;50;0;0;107;255;219;667;BOM;BOM;BOM;BOM;BOM
83082122;2020-05-01 00:00:00 UTC;SP;1200;Até 25%;0;0;0;0;0;763;669;677;756;BOM;BOM;BOM;BOM;BOM
441623050;2020-05-01 00:00:00 UTC;TO;4540;Até 25%;0;0;0;0;0;754;626;650;839;BOM;BOM;BOM;BOM;BOM
466345811;2020-07-01 00:00:00 UTC;RS;2518;Até 25%;0;0;0;0;0;879;705;811;788;BOM;BOM;BOM;BOM;
64935859;2020-09-01 00:00:00 UTC;TO;3492;Até 25%;0;1;250;0;0;25;229;211;550;BOM;BOM;BOM;BOM;
10862431;2020-10-01 00:00:00 UTC;MG;4664;Acima de 100%;1;1;35954;0;0;178;180;297;733;BOM;BOM;;;
877864084;2020-05-01 00:00:00 UTC;BA;3365;Até 25%;0;0;0;0;0;770;677;534;705;BOM;BOM;BOM;BOM;BOM
673992646;2020-07-01 00:00:00 UTC;PR;1194;Até 25%;0;0;0;0;0;602;706;544;765;BOM;BOM;BOM;BOM;
759974268;2020-07-01 00:00:00 UTC;MG;3304;Até 25%;0;0;0;0;0;919;707;819;999;BOM;BOM;BOM;BOM;
295965798;2020-07-01 00:00:00 UTC;PR;1438;Até 25%;0;0;0;0;0;473;645;617;656;BOM;BOM;BOM;BOM;
581190952;2020-09-01 00:00:00 UTC;TO;1351;Até 25%;0;0;0;0;0;685;656;659;717;BOM;BOM;BOM;BOM;
473165883;2020-05-01 00:00:00 UTC;SC;4147;Acima de 100%;0;3;1814;0;0;179;223;313;638;BOM;BOM;BOM;BOM;BOM
656942466;2020-08-01 00:00:00 UTC;GO;1121;Até 25%;0;0;0;0;0;604;719;672;673;BOM;BOM;BOM;BOM;
104029486;2020-06-01 00:00:00 UTC;GO;2392;Até 25%;0;0;0;0;0;672;671;569;762;BOM;BOM;BOM;BOM;BOM
1152980917;2020-10-01 00:00:00 UTC;MS;3365;Até 25%;0;0;0;0;0;724;671;621;775;BOM;BOM;;;
31809795;2020-06-01 00:00:00 UTC;RS;3368;Até 25%;0;1;125;0;0;248;283;290;735;BOM;BOM;MAU;MAU;MAU
604817630;2020-09-01 00:00:00 UTC;MG;4143;Até 25%;0;1;296;0;0;269;278;290;703;MAU;MAU;MAU;MAU;
610176258;2020-05-01 00:00:00 UTC;MG;3626;Até 25%;0;0;0;0;0;515;640;653;807;BOM;BOM;BOM;BOM;BOM
583504905;2020-10-01 00:00:00 UTC;SC;3366;26 a 50%;0;1;290;0;0;134;533;243;591;BOM;BOM;;;
650244181;2020-05-01 00:00:00 UTC;TO;1293;51 a 75%;0;3;684;0;0;91;220;243;456;BOM;BOM;BOM;BOM;BOM
429687924;2020-08-01 00:00:00 UTC;RS;1149;Até 25%;0;0;0;0;0;674;690;535;711;BOM;BOM;BOM;BOM;
305221610;2020-05-01 00:00:00 UTC;SC;3365;Até 25%;0;0;0;0;0;368;626;335;694;MAU;MAU;MAU;BOM;BOM
980652312;2020-06-01 00:00:00 UTC;MS;3366;Até 25%;0;0;0;0;0;936;750;841;896;BOM;BOM;BOM;BOM;BOM
877620510;2020-05-01 00:00:00 UTC;PR;4282;Até 25%;0;0;0;0;0;824;655;792;846;BOM;BOM;BOM;BOM;BOM
769595441;2020-08-01 00:00:00 UTC;PR;2392;Até 25%;0;0;0;0;0;916;722;826;737;BOM;BOM;BOM;BOM;
464762580;2020-09-01 00:00:00 UTC;RJ;1469;Acima de 100%;0;1;1331;0;0;87;225;180;533;BOM;BOM;MAU;MAU;
865320023;2020-05-01 00:00:00 UTC;GO;3372;Até 25%;0;0;0;0;0;907;710;738;899;BOM;BOM;BOM;BOM;BOM
795657859;2020-07-01 00:00:00 UTC;SP;4277;Até 25%;0;0;0;0;0;768;676;691;832;BOM;BOM;BOM;BOM;
824886739;2020-08-01 00:00:00 UTC;SC;1042;Até 25%;0;0;0;0;0;450;607;462;686;BOM;BOM;BOM;BOM;
1013291228;2020-06-01 00:00:00 UTC;SC;3492;Até 25%;0;0;0;0;0;578;647;577;721;BOM;BOM;BOM;BOM;BOM
40943820;2020-08-01 00:00:00 UTC;GO;2395;Até 25%;0;0;0;0;0;705;636;690;760;BOM;BOM;BOM;BOM;
636847611;2020-07-01 00:00:00 UTC;SC;2394;Até 25%;0;0;0;0;0;825;659;771;828;BOM;BOM;BOM;BOM;
1178190826;2020-05-01 00:00:00 UTC;MS;1231;Até 25%;0;1;91;0;0;258;235;266;563;BOM;MAU;MAU;MAU;MAU
